year,debate,textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
2016,A,50,TRUMP,But you have no plan.,0.04067813,0.24385335,0.07800866,0.5246426,0.054982804,0.085893385,3.9774037e-5,0.39307475
2016,A,51,CLINTON,"But in—oh, but I do.",0.015770407,0.7223736,0.25140157,0.47290605,0.08375148,0.65354264,0.01609901,0.7141184
2016,A,52,TRUMP,"Secretary, you have no plan.",0.09568449,0.23565333,0.069693916,0.56522816,0.046886425,0.085893385,2.761069e-4,0.44598937
2016,A,53,CLINTON,"In fact, I have written a book about it. It’s called “Stronger Together.” You can pick it up tomorrow at a bookstore…",0.012691722,0.85615355,0.33486533,0.1426516,0.117999926,0.7542805,0.26199755,0.7872589
2016,A,54,TRUMP,That’s about all you’ve…,0.01859777,0.34428877,0.25140157,0.43910125,0.06832278,0.35939986,0.012264081,0.5279652
2016,A,55,CLINTON,… or at an airport near you.,0.0137598375,0.10090817,0.20909274,0.24966244,0.14759369,0.29427764,0.08916544,0.5593265
2016,A,56,CLINTON,"But it’s because I see this—we need to have strong growth, fair growth, sustained growth. We also have to look at how we help families balance the responsibilities at home and the responsibilities at business. So we have a very robust set of plans. And people have looked at both of our plans, have concluded that mine would create 10 million jobs and yours would lose us 3.5 million jobs, and explode the debt which would have a recession.",0.012000589,0.884644,0.8383139,0.5015497,0.8245519,0.5553158,0.8708807,0.86776584
2016,A,57,TRUMP,"You are going to approve one of the biggest tax cuts in history. You are going to approve one of the biggest tax increases in history. You are going to drive business out. Your regulations are a disaster, and you’re going to increase regulations all over the place. And by the way, my tax cut is the biggest since Ronald Reagan. I’m very proud of it. It will create tremendous numbers of new jobs. But regulations, you are going to regulate these businesses out of existence. When I go around—Lester, I tell you this, I’ve been all over. And when I go around, despite the tax cut, the thing—the things that business as in people like the most is the fact that I’m cutting regulation. You have regulations on top of regulations, and new companies cannot form and old companies are going out of business. And you want to increase the regulations and make them even worse. I’m going to cut regulations. I’m going to cut taxes big league, and you’re going to raise taxes big league, end of story.",0.16043124,0.8216765,0.5942055,0.53978604,0.600943,0.76913583,0.63320714,0.75332457
2016,A,58,CLINTON,That can’t—that can’t be left to stand.,0.015644746,0.3028177,0.59636974,0.09724766,0.030539246,0.22885571,0.028247233,0.5093774
2016,A,59,CLINTON,"I kind of assumed that there would be a lot of these charges and claims, and so…",0.012000589,0.3490304,0.18747956,0.45748383,0.04350852,0.562761,0.036009192,0.5279652
2016,A,60,TRUMP,Facts.,0.0074139764,0.513052,0.30014935,0.5015497,0.24080163,0.5116272,0.0914217,0.7006543
2016,A,61,CLINTON,"So we have taken the home page of my website, HillaryClinton.com, and we’ve turned it into a fact-checker. So if you want to see in real-time what the facts are, please go and take a look. Because what I have proposed…",0.023671126,0.6198689,0.15846217,0.44215542,0.13423505,0.53690284,0.320774,0.7378816
2016,A,62,TRUMP,"And take a look at mine, also, and you’ll see.",0.021549871,0.31139624,0.19173165,0.17310864,0.06957339,0.26317918,0.05456208,0.66424555
2016,A,63,CLINTON,"… would not add a penny to the debt, and your plans would add $5 trillion to the debt. What I have proposed would cut regulations and streamline them for small businesses. What I have proposed would be paid for by raising taxes on the wealthy, because they have made all the gains in the economy. And I think it’s time that the wealthy and corporations paid their fair share to support this country.",0.009361716,0.65557843,0.7337644,0.5271598,0.53119516,0.45798835,0.63435656,0.6958554
2016,A,64,TRUMP,"Well, could I just finish—I think I…",0.032391842,0.54517925,0.20029442,0.834107,0.075921565,0.5851047,0.008533804,0.6207543
2016,A,65,TRUMP,"I think I should—you go to her website, and you take a look at her website.",0.018849092,0.32069492,0.3150431,0.37026033,0.065840356,0.373742,0.08250451,0.6548995
2016,A,66,TRUMP,She’s going to raise taxes $1.3 trillion.,0.009236055,0.10090817,0.10406223,0.22143239,0.10932987,0.237314,0.13204911,0.3977894
2016,A,67,TRUMP,And look at her website. You know what? It’s no difference than this. She’s telling us how to fight ISIS. Just go to her website. She tells you how to fight ISIS on her website. I don’t think General Douglas MacArthur would like that too much.,0.08637348,0.5896652,0.39066955,0.3337865,0.24843976,0.28977618,0.15861982,0.42474672
2016,A,68,CLINTON,"Well, at least I have a plan to fight ISIS.",0.16851899,0.5407564,0.13845752,0.17310864,0.0073522497,0.4274001,0.011509598,0.5762704
2016,A,69,TRUMP,"No, no, you’re telling the enemy everything you want to do.",0.067380086,0.40630993,0.22768863,0.20355904,0.065840356,0.09128397,0.029940741,0.3977894
2016,A,70,CLINTON,"No, we’re not. No, we’re not.",0.01237757,0.50845575,0.355006,0.3239431,0.04575446,0.33568537,0.017662626,0.611894
2016,A,71,TRUMP,"See, you’re telling the enemy everything you want to do. No wonder you’ve been fighting—no wonder you’ve been fighting ISIS your entire adult life.",0.19314334,0.60266054,0.38564745,0.19174455,0.09317882,0.2763869,0.0497534,0.27199435
2016,A,72,CLINTON,"That’s a—that’s—go to the—please, fact checkers, get to work.",0.04166769,0.23565333,0.26587954,0.27846095,0.01360575,0.15146351,0.0624929,0.5049093
2016,A,73,TRUMP,"Well, I’m really calling for major jobs, because the wealthy are going to create tremendous jobs. They’re going to expand their companies. They’re going to do a tremendous job. I’m getting rid of the carried interest provision. And if you really look, it’s not a tax—it’s really not a great thing for the wealthy. It’s a great thing for the middle class. It’s a great thing for companies to expand. And when these people are going to put billions and billions of dollars into companies, and when they’re going to bring $2.5 trillion back from overseas, where they can’t bring the money back, because politicians like Secretary Clinton won’t allow them to bring the money back, because the taxes are so onerous, and the bureaucratic red tape, so what—is so bad. So what they’re doing is they’re leaving our country, and they’re, believe it or not, leaving because taxes are too high and because some of them have lots of money outside of our country. And instead of bringing it back and putting the money to work, because they can’t work out a deal to—and everybody agrees it should be brought back. Instead of that, they’re leaving our country to get their money, because they can’t bring their money back into our country, because of bureaucratic red tape, because they can’t get together. Because we have—we have a president that can’t sit them around a table and get them to approve something. And here’s the thing. Republicans and Democrats agree that this should be done, $2.5 trillion. I happen to think it’s double that. It’s probably $5 trillion that we can’t bring into our country, Lester. And with a little leadership, you’d get it in here very quickly, and it could be put to use on the inner cities and lots of other things, and it would be beautiful. But we have no leadership. And honestly, that starts with Secretary Clinton.",0.071337044,0.8884729,0.82750463,0.6328792,0.7826555,0.6071397,0.7457078,0.8253623
2016,A,74,CLINTON,"I have a feeling that by, the end of this evening, I’m going to be blamed for everything that’s ever happened.",0.067380086,0.60266054,0.5462486,0.15272859,0.0379996,0.6334105,0.030794177,0.33404386
2016,A,75,TRUMP,Why not?,0.008010864,0.53612226,0.275634,0.7905072,0.10932987,0.31247786,0.03338158,0.6471633
2016,A,76,CLINTON,"Why not? Yeah, why not? You know, just join the debate by saying more crazy things. Now, let me say this, it is absolutely the case…",0.25462922,0.7047565,0.06259734,0.5524739,0.056164473,0.29879752,0.036009192,0.33404386
2016,A,77,TRUMP,There’s nothing crazy about not letting our companies bring their money back into their country.,0.15932569,0.21934268,0.31009308,0.09724766,0.07980745,0.08413648,0.10297144,0.26727372
2016,A,78,TRUMP,Yes.,0.009487377,0.61555785,0.42085356,0.6969121,0.21453366,0.46242416,0.07387768,0.7078785
